Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Grant Hill,2m04,24,5,23.6,6.8,5.4
Lindsey Hunter,1m89,26,5,15,3.6,1.2
Joe Dumars,1m91,33,5,13.8,1.8,2
Terry Mills,2m09,29,5,11.8,7,1.4
Otis Thorpe,2m09,34,5,9.8,6.4,0.8
Grant Long,2m07,30,5,5,2.2,0.6
Don Reid,2m04,23,1,4,1,0
Jerome Williams,2m07,23,1,4,3,0
Aaron McKie,1m96,24,5,3,2,2
Theo Ratliff,2m09,23,3,2.7,1.3,0.3
Michael Curry,1m96,28,2,1,0.5,0
Rick Mahorn,2m06,38,2,0,0.5,0
