Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Penny Hardaway,2m01,25,5,31,6,3.4
Derek Strong,2m04,28,5,12.2,10,0.8
Darrell Armstrong,1m86,28,5,11.4,4.2,3.4
Gerald Wilkins,1m98,33,5,9.4,1.8,0.8
Rony Seikaly,2m11,31,3,6.3,5.3,0
Nick Anderson,1m99,28,5,5.6,5.8,0.6
Danny Schayes,2m11,37,5,4.4,2.4,1
Dennis Scott,2m04,28,5,3,1.8,1
Amal McCaskill,2m08,23,2,2.5,1.5,0.5
Brian Shaw,1m99,30,5,2,1.8,1.6
Brian Evans,2m04,23,2,1,0,1
