Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Patrick Ewing,2m14,34,9,22.6,10.6,1.9
Allan Houston,1m99,25,9,19.2,2.6,2.3
John Starks,1m96,31,9,14,3.4,2.8
Larry Johnson,2m01,27,9,13.8,4,2.6
Chris Childs,1m91,29,10,10.4,4.9,5.9
Charles Oakley,2m07,33,10,9.8,8.8,1.6
Buck Williams,2m04,36,10,4.3,4,0.6
John Wallace,2m07,22,4,2.5,1.8,1.3
Charlie Ward,1m89,26,9,2.2,2.8,4.3
Walter McCarty,2m09,22,2,2,0,0
Herb Williams,2m11,38,3,1.3,0.3,0
Scott Brooks,1m80,31,4,0.8,0,0
