Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Shaquille O'Neal,2m17,24,9,26.9,10.6,3.2
Nick Van Exel,1m86,25,9,14.4,3.4,6.4
Elden Campbell,2m14,28,9,11.8,4.3,1
Eddie Jones,1m99,25,9,11.2,3.4,3.2
Kobe Bryant,2m01,18,9,8.2,1.2,1.2
Robert Horry,2m09,26,9,6.7,5.3,1.4
Byron Scott,1m93,35,8,6.4,1.5,1.4
Jerome Kersey,2m01,34,9,5.4,5.3,1.6
Travis Knight,2m14,22,9,2.1,2,0.3
Sean Rooks,2m09,27,8,1.8,1.5,0.1
Derek Fisher,1m86,22,6,1.3,0.5,1
Corie Blount,2m09,27,3,1,0.7,0.3
