Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Pau Gasol,2m15,24,4,21.3,7.5,2.5
Jason Williams,1m86,29,4,17,2.3,5.3
Mike Miller,2m04,24,4,12,2.5,2.8
James Posey,2m04,27,4,9.8,3.3,1
Stromile Swift,2m07,25,3,9.3,4.7,0.3
Lorenzen Wright,2m12,29,4,8.3,5,2.3
Dahntay Jones,1m96,24,3,7.3,3,0.3
Shane Battier,2m03,26,4,7.3,6.8,1.5
Bonzi Wells,1m96,28,2,7,2,1.5
Brian Cardinal,2m04,27,4,6.5,3,0.5
Earl Watson,1m85,25,4,4.8,2.5,3.8
Antonio Burks,1m79,24,1,0,0,1
