Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Allen Iverson,1m84,29,5,31.2,2.2,10
Chris Webber,2m09,31,5,19,5.8,2.8
Samuel Dalembert,2m11,23,5,11.6,12.8,0.4
Andre Iguodala,1m98,20,5,9.8,4.6,3
Willie Green,1m92,23,5,5.4,1.8,0.6
Rodney Rogers,2m01,33,4,5,1,0.3
Kyle Korver,2m01,23,5,5,2.6,1.6
Marc Jackson,2m09,29,5,3.4,1.6,0
Aaron McKie,1m96,32,5,1.4,2.4,1
John Salmons,2m01,25,2,0,0,0.5
Josh Davis,2m03,24,2,0,0.5,0
