Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Carmelo Anthony,2m00,20,5,19.2,5.4,2
Andre Miller,1m89,28,5,16.2,5.2,5.2
Earl Boykins,1m66,28,5,14.2,1,3.8
Kenyon Martin,2m07,27,5,12.4,5.6,1.2
Marcus Camby,2m12,30,5,10.2,11.2,1.8
Dermarr Johnson,2m07,24,4,7.3,2,0.8
Nene Hilario,2m05,22,5,6.6,5,0.4
Wesley Person,1m99,33,4,3.8,0.3,0.3
Greg Buckner,1m94,28,5,2,3.2,1
Bryon Russell,2m01,34,3,1,0,0
Francisco Elson,2m12,28,1,0,3,0
Eduardo Najera,2m04,28,2,0,1,0.5
