Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Vince Carter,2m01,27,4,26.8,8.5,5.8
Nenad Krstic,2m15,21,4,18.3,7.5,1.8
Jason Kidd,1m94,31,4,17.3,9,7.3
Richard Jefferson,2m01,24,4,15.8,5.5,2.3
Clifford Robinson,2m09,38,4,7,2.5,1.3
Travis Best,1m81,32,4,6.8,1.5,2.3
Jason Collins,2m13,26,4,2.8,6.5,0.3
Brian Scalabrine,2m06,26,4,2.3,1.8,0.5
Jabari Smith,2m12,27,3,0,0,0
Rodney Buford,1m96,27,3,0,0,0
Zoran Planinic,1m98,22,3,0,0,0
Billy Thomas,1m94,29,2,0,0,0
